name,translation,zip_code,state_name,state_abbreviation,city,latitude,longitude
Massachusetts General Hospital Dietetic Internship,马萨诸塞州总医院营养学实习,02114-2696,Massachusetts,MA,Boston,42.362612,-71.068939
Yeshiva of the Telshe Alumni,在Telshe校友叶史瓦,10471,New York,NY,Riverdale,40.896668,-73.911096
Appalachian School of Law,法律的阿巴拉契亚学校,24614-2825,Virginia,VA,Grundy,37.278007,-82.096426
LIU Hudson at Westchester,刘哈德森在威彻斯特,10577-1400,New York,NY,Purchase,41.048648,-73.705238
Western Governors University,西部州长大学,84107,Utah,UT,Salt Lake City,40.684783,-111.869857
Florida Gulf Coast University,佛罗里达海湾海岸大学,33965-6565,Florida,FL,Fort Myers,26.464262,-81.773578
National Labor College,国家劳动学院,20903-1706,Maryland,MD,Silver Spring,39.020977,-76.981074
Michigan Jewish Institute,密歇根大学犹太研究所,48322-3032,Michigan,MI,W Bloomfield,42.478209,-83.183286
City College-Miami,城市学院，迈阿密,33156,Florida,FL,Miami,25.683673,-80.316377
Yeshiva College of the Nations Capital,该国首都的叶史瓦大学,20902,Maryland,MD,Silver  Spring,39.042404,-77.030566
Louisiana State University Health Sciences Center-Shreveport,路易斯安那州立大学健康科学中心，什里夫波特,71103,Louisiana,LA,Shreveport,32.481019,-93.76081
Montessori Institute of Milwaukee,密尔沃基蒙台梭利协会,53207-3074,Wisconsin,WI,Milwaukee,42.986115,-87.870663
International Baptist College and Seminary,国际浸会学院和神学院,85286,Arizona,AZ,Chandler,33.27593,-111.885255
University of Connecticut-Tri-Campus,康涅狄格州的三校区的大学,6702,Connecticut,CT,Waterbury,41.554736,-73.03881
University of Connecticut-Avery Point,康涅狄格州艾弗里点大学,06340-6097,Connecticut,CT,Groton,41.317231,-72.063935
University of Connecticut-Stamford,康涅狄格州的斯坦福大学,06901-2315,Connecticut,CT,Stamford,41.05587,-73.542747
Linfield College-School of Nursing,护理林菲尔德学院与学校,97210-2932,Oregon,OR,Portland,45.531529,-122.697345
Stevens-Henager College-Murray,史蒂文斯Henager学院 - 穆雷,84123-5671,Utah,UT,Murray,40.659626,-111.902145
Johnson & Wales University-Denver,强生威尔士大学丹佛,80220,Colorado,CO,Denver,39.747969,-104.905511
Atlantic Institute of Oriental Medicine,东方医学研究所大西洋,33301-3510,Florida,FL,Fort Lauderdale,26.121964,-80.142235
Crossroads Bible College,十字路口圣经学院,46219-4912,Indiana,IN,Indianapolis,39.779662,-86.039961
King's University,国王大学,91405-2233,California,CA,Van Nuys,34.200852,-118.45479
New York College of Traditional Chinese Medicine,中国传统医学的纽约大学,11501,New York,NY,Mineola,40.742666,-73.638257
Northeastern Seminary,东北神学院,14624,New York,NY,Rochester,43.12625,-77.797762
Upper Valley Educators Institute,上谷教育学院,03766-1358,New Hampshire,NH,Lebanon,43.637595,-72.230822
Keck Graduate Institute,凯克研究所,91711,California,CA,Claremont,34.093329,-117.72351
Marlboro College-Graduate School,万宝路学院，研究生院,5301,Vermont,VT,Brattleboro,42.850323,-72.55636
Pillar College,支柱学院,7102,New Jersey,NJ,Newark,40.73837,-74.169071
Oregon State University-Cascades Campus,俄勒冈州立大学校园瀑布,97701,Oregon,OR,Bend,44.070679,-121.345776
Southern University Law Center,南方大学法律中心,70813,Louisiana,LA,Baton Rouge,30.523697,-91.192973
Richmont Graduate University,RICHMONT研究生院,37404,Tennessee,TN,Chattanooga,35.036337,-85.274642
The Seattle School of Theology & Psychology,神学和心理学的西雅图学院,98121,Washington,WA,Seattle,47.613373,-122.350945
San Diego State University-Imperial Valley Campus,州立圣地牙哥大学帝豪谷校区,92231,California,CA,Calexico,32.672361,-115.492718
National Graduate School of Quality Management,质量管理的全国研究生院,02540-2958,Massachusetts,MA,Falmouth,41.561834,-70.613737
Apex School of Theology,神学的顶点学校,27703,North Carolina,NC,Durham,35.92314,-78.841041
Yeshiva Shaarei Torah of Rockland,罗克兰叶史瓦Shaarei托拉,10901,New York,NY,Suffern,41.123903,-74.089939
Nevada State College,内华达州立大学,89002,Nevada,NV,Henderson,35.987249,-114.938929
California State University-Channel Islands,加州州立大学 - 海峡群岛,93012,California,CA,Camarillo,34.162949,-119.04356
Franklin W Olin College of Engineering,工程富兰克林W¯¯奥林学院,02492-1200,Massachusetts,MA,Needham,42.292842,-71.264047
Won Institute of Graduate Studies,研究生院获,19038-4535,Pennsylvania,PA,Glenside,40.099259,-75.154419
Ave Maria School of Law,法圣母颂学院,34119,Florida,FL,Naples,26.24209,-81.731045
Pennsylvania College of Health Sciences,健康科学学院宾夕法尼亚,17602,Pennsylvania,PA,Lancaster,40.044998,-76.303042
Edward Via College of Osteopathic Medicine,骨科医学院的爱德华通过学院,24060,Virginia,VA,Blacksburg,37.199666,-80.406021
Ottawa University-Jeffersonville,渥太华大学杰斐逊,47130,Indiana,IN,Jeffersonville,38.284402,-85.741171
Birthingway College of Midwifery,助产Birthingway学院,97266,Oregon,OR,Portland,45.476809,-122.538471
NorthShore University HealthSystem School of Nurse Anesthesia,护士麻醉北岸大学健康学院,60201-1718,Illinois,IL,Evanston,42.065549,-87.684445
Faith Evangelical College & Seminary,信仰基督教大学和学院,98407-0186,Washington,WA,Tacoma,47.280177,-122.515945
Family of Faith College,信仰学院的家庭,74802,Oklahoma,OK,Shawnee,35.46199,-96.90224
Hood Theological Seminary,胡德神学院,28144,North Carolina,NC,Salisbury,35.644603,-80.480643
Williamson Christian College,威廉姆森基督教学院,37067,Tennessee,TN,Franklin,35.95615,-86.828311
Bexley Hall Episcopal Seminary,贝克斯利霍尔主教学院,43209-2325,Ohio,OH,Columbus,39.956227,-82.940635
Byzantine Catholic Seminary of Saints Cyril and Methodius,圣西里尔和迪乌斯的拜占庭天主教神,15214-2229,Pennsylvania,PA,Pittsburgh,40.484409,-80.015825
Baker College of Allen Park,艾伦公园贝克学院,48101,Michigan,MI,Allen Park,42.274542,-83.203166
Baptist University of the Americas,美洲浸会大学,78224-1336,Texas,TX,San Antonio,29.346868,-98.545169
Beis Medrash Heichal Dovid,BEIS Medrash Heichal DOVID,11691,New York,NY,Far Rockaway,40.596827,-73.751509
New Life Theological Seminary,新生活神学院,28205-1648,North Carolina,NC,Charlotte,35.242999,-80.802527
Flagler College-Tallahassee,Flagler学院塔拉哈西,32304,Florida,FL,Tallahassee,30.444664,-84.341098
University of California-Merced,加州大学默塞德分校,95343-5603,California,CA,Merced,37.366237,-120.424944
Central Methodist University-College of Graduate and Extended Studies,研究生和扩展研究中央卫理公会大学学院,65248-1198,Missouri,MO,Fayette,39.150383,-92.686156
Johnson & Wales University-Charlotte,强生威尔士大学夏洛特,28202,North Carolina,NC,Charlotte,35.23294,-80.8509
Roseman University of Health Sciences,健康科学大学罗斯曼,89014,Nevada,NV,Henderson,36.072723,-115.066835
Institute for the Psychological Sciences,研究所心理科学,22202,Virginia,VA,Arlington,38.855847,-77.05135
Ave Maria University,圣母颂大学,34142-9505,Florida,FL,Ave Maria,26.33711,-81.441082
Ecclesia College,教会大学,72762,Arkansas,AR,Springdale,36.2141,-94.236643
Maple Springs Baptist Bible College and Seminary,枫泉浸会圣经学院和神学院,20743,Maryland,MD,Capitol Heights,38.86348,-76.942465
Uta Mesivta of Kiryas Joel,Kiryas乔尔的歌Mesivta,10950,New York,NY,Monroe,41.335545,-74.161131
Harrisburg University of Science and Technology,哈里斯堡科技大学,17101-2208,Pennsylvania,PA,Harrisburg,40.261303,-76.8808
Stevens-Henager College-Logan,史蒂文斯Henager学院 - 洛根,84321,Utah,UT,Logan,41.718039,-111.835961
Union Graduate College,联合研究生院,12308,New York,NY,Schenectady,42.816692,-73.92838
Georgia Gwinnett College,格鲁吉亚格威内特学院,30043,Georgia,GA,Lawrenceville,33.979915,-84.001135
SUM Bible College and Theological Seminary,SUM圣经学院和神学院,94603,California,CA,Oakland,37.734083,-122.177765
Doane College-Lincoln Grand Island and Master,多恩学院林肯格兰德岛和主,68504,Nebraska,NE,Lincoln,40.815541,-96.650758
Shorter University-College of Adult & Professional Programs,成人及专业课程的短大学学院,30067,Georgia,GA,Marietta,33.92764,-84.482301
College America-Colorado Springs,学院美国，科罗拉多斯普林斯,80909,Colorado,CO,Colorado Springs,38.840858,-104.760241
College America-Fort Collins,学院美国，柯林斯堡,80525,Colorado,CO,Fort Collins,40.568371,-105.092393
The Robert B Miller College,罗伯特·米勒乙学院,49017,Michigan,MI,Battle Creek,42.333225,-85.178861
University of South Florida-St Petersburg,南佛罗里达，圣彼得堡大学,33701-9807,Florida,FL,St. Petersburg,27.762618,-82.635657
Arizona State University-Downtown Phoenix,亚利桑那州立大学，凤凰城市中心,85004,Arizona,AZ,Phoenix,33.45343,-112.073221
Huntsville Bible College,亨茨维尔圣经学院,35811-1632,Alabama,AL,Huntsville,34.750363,-86.594888
Hawaii College of Oriental Medicine,东方医学学院夏威夷,96720,Hawaii,HI,Hilo,19.72377,-155.088451
Bais Medrash Toras Chesed,白族Medrash托拉斯Chesed,8701,New Jersey,NJ,Lakewood,40.099704,-74.21127
Visible Music College,可见音乐学院,38103,Tennessee,TN,Memphis,35.14453,-90.049221
University of the West,西来大学,91770,California,CA,Rosemead,34.045985,-118.082964
Appalachian College of Pharmacy,药房阿巴拉契亚大学,24631,Virginia,VA,Oakwood,37.211496,-82.005227
Averett University-Non-Traditional Programs,Averett大学非传统节目,24541,Virginia,VA,Danville,36.577257,-79.413195
Brite Divinity School,布里特神学院,76129,Texas,TX,Fort Worth,32.709543,-97.361561
LIU Riverhead,刘河源,11901-3499,New York,NY,Riverhead,40.876143,-72.6991
Academy for Five Element Acupuncture,学院为五行针,32601,Florida,FL,Gainesville,29.650075,-82.321994
Yeshivas Be'er Yitzchok,神学院Be'er Yitzchok,7208,New Jersey,NJ,Elizabeth,40.682465,-74.213255
Yeshiva Toras Chaim,叶史瓦托拉斯哈伊姆,8701,New Jersey,NJ,Lakewood,40.098692,-74.182143
Talmudical Seminary of Bobov,Bobov的Talmudical学院,11219,New York,NY,Brooklyn,40.634729,-73.995267
University of South Florida-Sarasota-Manatee,南佛罗里达州萨拉索塔 - 海牛大学,34243-2049,Florida,FL,Sarasota,27.391766,-82.562951
College America-Cheyenne,学院美国，夏延,82009,Wyoming,WY,Cheyenne,41.175818,-104.827868
The King���s College,国王学院,10004,New York,NY,New York,40.706861,-74.012348
Ottawa University-Online,渥太华大学在线,66067,Kansas,KS,Ottawa,38.602692,-95.263775
Institute of Taoist Education and Acupuncture,道家教育和针灸研究所,80027,Colorado,CO,Louisville,39.987278,-105.138528
Urshan Graduate School of Theology,神学Urshan研究生院,63031,Missouri,MO,Florissant,38.801695,-90.364462
Yeshiva of Machzikai Hadas,Machzikai哈达的叶史瓦,11219,New York,NY,Brooklyn,40.638341,-73.987833
Pacific Northwest University of Health Sciences,健康科学的太平洋西北大学,98901,Washington,WA,Yakima,46.602872,-120.45598
The Chicago School of Professional Psychology at Irvine,心理学专业的芝加哥学派在尔湾,92612,California,CA,Irvine,33.650533,-117.838396
The Chicago School of Professional Psychology at Los Angeles,心理学专业的芝加哥学派在洛杉矶,90017,California,CA,Los Angeles,34.047983,-118.257204
The Chicago School of Professional Psychology at Westwood,心理学专业的芝加哥学派在韦斯特伍德,90024,California,CA,Los Angeles,34.059306,-118.446059
Providence Christian College,普罗维登斯基督教学院,91104,California,CA,Pasadena,34.17275,-118.118491
Institute of World Politics,世界政治研究所,20036,District of Columbia,NA,Washington,38.910537,-77.036112
Pontifical John Paul II Institute for Studies on Marriage and Family,罗马教皇约翰·保罗二世学院为研究婚姻和家庭,20064,District of Columbia,NA,Washington,38.932716,-76.997896
Vermont College of Fine Arts,美术学院佛蒙特,5602,Vermont,VT,Montpelier,44.25521,-72.567616
Polytechnic University of Puerto Rico-Miami,波多黎各迈阿密理工大学,33166,Florida,FL,Miami,25.809154,-80.328852
Polytechnic University of Puerto Rico-Orlando,波多黎各奥兰多理工大学,32825,Florida,FL,Orlando,28.55147,-81.254951
The Commonwealth Medical College,英联邦医学院,18510,Pennsylvania,PA,Scranton,41.413493,-75.656442
University of Minnesota-Rochester,明尼苏达大学罗切斯特大学,55904,Minnesota,MN,Rochester,44.022339,-92.463471
Remington College of Nursing Orlando,护理奥兰多的雷明顿学院,32746,Florida,FL,Lake Mary,28.775199,-81.353591
Horizon University,地平线大学,92111-2622,California,CA,San Diego,32.816724,-117.182177
Academy for Jewish Religion-California,学院为犹太宗教加利福尼亚,90010,California,CA,Los Angeles,34.06107,-118.293251
University of Fort Lauderdale,劳德代尔堡大学,33313,Florida,FL,Lauderhill,26.146219,-80.204513
New Hope Christian College-Honolulu,新希望基督教学院檀香山,96819-2228,Hawaii,HI,Honolulu,21.32731,-157.888571
City Vision College,市远景学院,64109-1845,Missouri,MO,Kansas City,39.07043,-94.571091
Bethel College,伯特利学院,23666,Virginia,VA,Hampton,37.04095,-76.409141
Bainbridge Graduate Institute,班布里奇研究所,98104-2617,Washington,WA,Seattle,47.60026,-122.331251
Compass College of Cinematic Arts,电影艺术学院罗盘,49503,Michigan,MI,Grand Rapids,42.96182,-85.667021
Touro University Worldwide,图罗大学全球,90720,California,CA,Los Alamitos,33.80843,-118.057671
Touro University California,加利福尼亚杜鲁大学,94592,California,CA,Vallejo,38.088514,-122.26587
The Chicago School of Professional Psychology at Washington DC,心理学专业的芝加哥学派在华盛顿DC,20005,District of Columbia,NA,Washington,38.9016,-77.033081
Touro University Nevada,图罗大学内华达,89014,Nevada,NV,Henderson,36.04328,-115.024011
California University of Management and Sciences,管理和科学加州大学,92801,California,CA,Anaheim,33.84205,-117.942211
Johnson & Wales University-Online,强生威尔士大学 - 在线,2903,Rhode Island,RI,Providence,41.82013,-71.413151
Remington College-Heathrow Campus,雷明顿学院希思罗校园,33612-5627,Florida,FL,Heathrow,28.766953,-81.360589
Stevens-Henager College-Boise,史蒂文斯Henager学院，博伊西,83709-6733,Idaho,ID,Boise,43.59087,-116.278761
Northwest Institute of Literary Arts,文学艺术的西北研究所,98260-0000,Washington,WA,Langley,48.00708,-122.460121
Carolina College of Biblical Studies,圣经研究卡罗莱纳大学,28303-5157,North Carolina,NC,Fayetteville,35.05137,-78.939491
Oxford Graduate School,牛津大学研究生院,37321-6736,Tennessee,TN,Dayton,35.474974,-85.061004
Jung Tao School of Classical Chinese Medicine,中国古典医学荣格道家,28679-9657,North Carolina,NC,Sugar Grove,36.26276,-81.784711
Georgia Christian University,佐治亚州基督教大学,30360,Georgia,GA,Atlanta,33.92804,-84.268391
Shepherds Theological Seminary,牧羊人神学院,27518-9316,North Carolina,NC,Cary,35.74438,-78.742911
Grace College of Divinity,神的恩典学院,28314-2343,North Carolina,NC,Fayetteville,35.05877,-78.961691
Bergin University of Canine Studies,犬研究伯金大学,94928,California,CA,Santa Rosa,38.35374,-122.720731
Simmons College of Kentucky,肯塔基州的西蒙斯学院,40203-3322,Kentucky,KY,Louisville,38.23913,-85.764565
North American University,北美国大学,77038-0000,Texas,TX,Houston,29.93698,-95.471995
Mesivta Keser Torah,Mesivta Keser托拉,07719-2409,New Jersey,NJ,Belmar,40.17731,-74.022631
Institute for Doctoral Studies in the Visual Arts,研究所博士研究视觉艺术,04102-0000,Maine,ME,Portland,43.651468,-70.271961
John Paul the Great Catholic University,约翰·保罗·大天主教大学,92025,California,CA,Escondido,33.12085,-117.082401
Independence University,独立大学,84107,Utah,UT,Salt Lake City,40.684309,-111.871353
Azusa Pacific Online University,梓太平洋网络大学,91740,California,CA,Glendora,34.11914,-117.871451
College America-Phoenix,学院美国凤凰城,85051,Arizona,AZ,Phoenix,33.57415,-112.119891
CollegeAmerica-Stevens Henager College,CollegeAmerica  - 史蒂文斯Henager学院,83402,Idaho,ID,Idaho Falls,43.48362,-112.051661
